Group,site,species,intercept,slope,Persistence,Mean,Median
Plants,Jornada_TW,MUPO,0.807398504,-0.416311089,0.769230769,44.25867159,17.77
Plants,Jornada_TW,NAHI,NA,NA,0.003663004,2.58E-05,0
Plants,Jornada_TW,OEAL,NA,NA,0.010989011,0.001630996,0
Plants,Jornada_TW,OEPR,NA,NA,0.014652015,0.000247233,0
Plants,Jornada_TW,PAHA,0.191741037,-6.859361297,0.014652015,0.180808118,0
Plants,Jornada_TW,PENA,0.023009637,-0.246914238,0.285714286,0.013889299,0
Plants,Jornada_TW,PHAC1,1.177946857,-0.698782757,0.10989011,0.187180812,0
Plants,Jornada_TW,PHCO,NA,NA,0.098901099,0.004324723,0
Plants,Jornada_TW,PLMU,0.017392624,-0.500105722,0.135531136,1.136498155,0
Plants,Jornada_TW,PLPA,NA,NA,0.003663004,0.036601476,0
Plants,Jornada_TW,RANE,NA,NA,0.007326007,0.002,0
Plants,Jornada_TW,SCAR,NA,NA,0.018315018,0.003394834,0
Plants,Jornada_TW,SCBR,3.59E-05,-0.093804744,0.641025641,0.40000369,0.006
Plants,Jornada_TW,SELO,NA,NA,0.003663004,0.004107011,0
Plants,Jornada_TW,SIIR,NA,NA,0.003663004,0.000416974,0
Plants,Jornada_TW,SILE,NA,NA,0.003663004,3.69E-06,0
Plants,Jornada_TW,SOEL,NA,NA,0.003663004,3.69E-06,0
Plants,Jornada_TW,SOOL,NA,NA,0.010989011,4.06E-05,0
Plants,Jornada_TW,SPAI,0.018824309,-0.36933371,0.036630037,0.016549816,0
Plants,Jornada_TW,SPIN,NA,NA,0.007326007,0.032870849,0
Plants,Jornada_TW,SPOR1,NA,NA,0.010989011,0.001217712,0
Plants,Jornada_TW,SPSU,0.018395979,-0.552431947,0.388278388,0.301365314,0
Plants,Jornada_TW,SPVEG,NA,NA,0.007326007,0.001284133,0
Plants,Jornada_TW,STAR,NA,NA,0.058608059,0.017387454,0
Plants,Jornada_TW,STEX,NA,NA,0.007326007,7.38E-06,0
Plants,Jornada_TW,TOAN,NA,NA,0.003663004,7.38E-06,0
Plants,Jornada_TW,TSDL1,0.011768715,-0.333403329,0.271062271,0.048730627,0
Plants,Jornada_TW,UKFO1,NA,NA,0.003663004,2.21E-05,0
Plants,Jornada_TW,UKFO7,NA,NA,0.003663004,0.000538745,0
Plants,Jornada_TW,UKFOa,NA,NA,0.003663004,0.00195203,0
Plants,Jornada_TW,UKGR1,NA,NA,0.003663004,0.007763838,0
Plants,Jornada_TW,VEWR,2.20045719,-0.885833325,0.095238095,0.221900369,0
Plants,kansasannuals,Anethum.graveolens,NA,NA,0.025641026,0.018887892,0
Plants,kansasannuals,Bromus.japonicus,NA,NA,0.051282051,1.60646827,0
Plants,kansasannuals,Chamaesaracha.spp,NA,NA,0.051282051,0.038387627,0
Plants,kansasannuals,Conyza.canadensis,0.066571841,0.017726583,0.256410256,0.189106067,0
Plants,kansasannuals,Croton.monanthogynus,0.097413615,-0.024031248,0.282051282,0.206296613,0
Plants,kansasannuals,Croton.texensis,NA,NA,0.128205128,0.093864525,0
Plants,kansasannuals,Euphorbia.dentata,NA,NA,0.025641026,0.018089192,0
Plants,kansasannuals,Euphorbia.geyeri,NA,NA,0.076923077,0.059380545,0
Plants,kansasannuals,Euphorbia.marginata,NA,NA,0.051282051,0.054760161,0
Plants,kansasannuals,Euphorbia.spathulata,NA,NA,0.051282051,0.037698341,0
Plants,kansasannuals,Festuca.octoflora,NA,NA,0.025641026,0.202819684,0
Plants,kansasannuals,Hedeoma.hispida,NA,NA,0.102564103,0.081383393,0
Plants,kansasannuals,Helianthus.annuus,0.071712155,-0.010545967,0.41025641,0.312977724,0
Plants,kansasannuals,Helianthus.petiolaris,NA,NA,0.025641026,0.01926859,0
Plants,kansasannuals,Hordeum.pusillum,NA,NA,0.051282051,0.05479604,0
Plants,kansasannuals,Hymenopappus.corymbosus,0.718437912,-0.006459329,0.333333333,0.247397486,0
Plants,kansasannuals,Kochia.scoparia,0.082930959,0.050665376,0.17948718,0.131227555,0
Plants,kansasannuals,Lactuca.ludoviciana,0.235926717,0.034726712,0.256410256,0.18891203,0
Plants,kansasannuals,Lactuca.serriola,NA,NA,0.025641026,0.019102242,0
Plants,kansasannuals,Leonurus.cardiaca,NA,NA,0.051282051,0.038236677,0
Plants,kansasannuals,Lepidium.campestre,NA,NA,0.051282051,0.038520318,0
Plants,kansasannuals,Lepidium.densiflorum,NA,NA,0.025641026,0.225185904,0
Plants,kansasannuals,Linum.rigidum,NA,NA,0.102564103,0.077196473,0
Plants,kansasannuals,Linum.sulcatum,NA,NA,0.076923077,0.055649213,0
Plants,kansasannuals,Panicum.capillare,NA,NA,0.17948718,2.487973015,0
Plants,kansasannuals,Plantago.patagonica,0.051128326,-0.596318045,0.205128205,0.232811728,0
Plants,kansasannuals,Plantago.rhodosperma,NA,NA,0.025641026,0.019276134,0
Plants,kansasannuals,Polygala.verticillata,NA,NA,0.153846154,0.112804285,0
Plants,kansasannuals,Salsola.iberica,NA,NA,0.205128205,0.22255171,0
Plants,kansasannuals,Senecio.plattensis,0.000511581,-0.001591899,0.282051282,0.414715365,0
Plants,kansasannuals,Silene.antirrhina,NA,NA,0.076923077,0.055770963,0
Plants,kansasannuals,Solanum.rostratum,NA,NA,0.076923077,0.055124354,0
Plants,kansasannuals,Stenosiphon.linifolius,2.270110976,0.000457733,0.205128205,0.152693353,0
Plants,kansasannuals,Tragopogon.pratensis,NA,NA,0.17948718,0.183999398,0
Plants,kansasperennials,Agropyron.smithii,0.00786271,-0.911437349,0.463414634,16.90478537,0
Plants,kansasperennials,Allium.drummondii,NA,NA,0.073170732,0.157135135,0
Plants,kansasperennials,Allium.spp_,NA,NA,0.048780488,0.076324539,0
Plants,kansasperennials,Ambrosia.psilostachya,0.000781298,-0.208585543,0.951219512,1.321323281,0.7261696
Plants,kansasperennials,Ambrosia.spp_,NA,NA,0.024390244,0.01767166,0
Plants,kansasperennials,Andropogon.gerardii,0.063280844,-0.310656073,1,125.8217344,52.01164005
Plants,kansasperennials,Arenaria.stricta,0.001423107,-0.661952702,0.804878049,4.942347049,0.725124598
Plants,kansasperennials,Aristida.longiseta,0.054936453,-0.402687408,0.780487805,45.88604911,40.89881433
Plants,kansasperennials,Aristida.purpurea,0.032094857,-0.311689335,0.43902439,30.72669244,0
Plants,kansasperennials,Asclepias.pumila,0.000746915,0.036905877,0.195121951,0.138269059,0
Plants,kansasperennials,Asclepias.viridiflora,NA,NA,0.024390244,0.018000466,0
Plants,kansasperennials,Asclepias.viridis,NA,NA,0.024390244,0.017427836,0
Plants,kansasperennials,Aster.ericoides,0.000916756,-0.506931999,0.902439024,1.479871386,0.719008267
Plants,kansasperennials,Aster.fendleri,0.001129853,-0.097500262,0.56097561,0.498753724,0.702526525
Plants,kansasperennials,Aster.oblongifolius,0.067663193,-0.099569711,0.43902439,1.066997807,0
Plants,kansasperennials,Astragalus.mollissimus,NA,NA,0.024390244,0.017045385,0
Plants,kansasperennials,Bouteloua.curtipendula,0.048723626,-0.172482618,0.975609756,64.91881576,48.9248328
Plants,kansasperennials,Bouteloua.gracilis,0.102325513,-0.294234851,0.951219512,114.9079815,68.47290792
Plants,kansasperennials,Bouteloua.hirsuta,0.043741171,-0.338771517,0.951219512,40.0333422,37.68117751
Plants,kansasperennials,Brickellia.eupatorioides,NA,NA,0.12195122,0.142857951,0
Plants,kansasperennials,Buchloe.dactyloides,0.105207327,-0.187816218,0.975609756,264.8296775,83.81608697
Plants,kansasperennials,Callirhoe.involucrata,0.001113134,-0.017709038,0.43902439,0.393249257,0
Plants,kansasperennials,Calylophus.lavandulifolius,0.0057109,0.05096391,0.195121951,0.826696024,0
Plants,kansasperennials,Calylophus.serrulatus,0.000866817,-0.188019488,0.829268293,0.792999068,0.715216458
Plants,kansasperennials,Carex.gravida,0.006452406,-0.561268989,0.292682927,3.605997452,0
Plants,kansasperennials,Carex.heliophila,NA,NA,0.048780488,0.076807245,0
Plants,kansasperennials,Carex.praegracilis,0.008224042,0.348727157,0.097560976,0.279460957,0
Plants,kansasperennials,Carex.spp_,0.004365382,-0.486493983,0.390243902,6.379705194,0
Plants,kansasperennials,Castilleja.sessiliflora,NA,NA,0.024390244,0.018012787,0
Plants,kansasperennials,Chamaesyce.polygonifolia,NA,NA,0.024390244,0.017233969,0
Plants,kansasperennials,Chamaesyce.spp_,NA,NA,0.073170732,0.052696518,0
Plants,kansasperennials,Chamaesyce.stictospora,NA,NA,0.097560976,0.191429612,0
Plants,kansasperennials,Chenopodium.album,0.000212754,-0.057223663,0.292682927,0.422320253,0
Plants,kansasperennials,Chenopodium.leptophyllum,NA,NA,0.024390244,0.017753344,0
Plants,kansasperennials,Chloris.verticillata,NA,NA,0.097560976,9.747891815,0
Plants,kansasperennials,Chloris.virgata,NA,NA,0.024390244,0.987049754,0
Plants,kansasperennials,Cirsium.ochrocentrum,NA,NA,0.097560976,0.067789577,0
Plants,kansasperennials,Cirsium.undulatum,0.000629893,-0.194162442,0.829268293,1.088626072,0.714055989
Plants,kansasperennials,Comandra.umbellata,NA,NA,0.024390244,0.017933984,0
Plants,kansasperennials,Dalea.candida,0.001058321,-2.544314373,0.146341463,0.119861325,0
Plants,kansasperennials,Dalea.purpurea,0.000636024,-0.073327198,0.902439024,0.929170045,0.721079428
Plants,kansasperennials,Echinacea.angustifolia,0.131755668,-0.006470469,0.829268293,0.806005153,0.721472551
Plants,kansasperennials,Echinacea.pallida,0.005779879,-0.424420707,0.12195122,0.498692958,0
Plants,kansasperennials,Elymus.canadensis,NA,NA,0.073170732,0.789925768,0
Plants,kansasperennials,Erigeron.strigosus,0.000451283,0.016080381,0.243902439,0.175559726,0
Plants,kansasperennials,Erysimum.asperum,0.002642285,-0.569149949,0.170731707,0.246371872,0
Plants,kansasperennials,Evolvulus.nuttallianus,0.000687543,-0.135650839,0.829268293,0.745174164,0.716563237
Plants,kansasperennials,Gaura.coccinea,0.001076633,0.090526221,0.512195122,0.577140368,0.668168634
Plants,kansasperennials,Grindelia.squarrosa,NA,NA,0.097560976,0.069576748,0
Plants,kansasperennials,Haplopappus.spinulosus,0.000626265,0.007518198,0.317073171,0.224782396,0
Plants,kansasperennials,Hedeoma.drummondii,0.000199024,-0.021239594,0.097560976,0.069390272,0
Plants,kansasperennials,Hedyotis.nigricans,0.000778437,-0.336853001,0.780487805,0.853064902,0.719193963
Plants,kansasperennials,Helianthus.maximiliani,0.000209707,-0.067080843,0.341463415,0.268754113,0
Plants,kansasperennials,Hybanthus.verticillatus,0.000566731,-0.111132855,0.268292683,0.192512415,0
Plants,kansasperennials,Hymenoxys.scaposa,0.000771151,-0.290777013,0.829268293,1.592036336,0.719807193
Plants,kansasperennials,Lesquerella.ovalifolia,0.000979445,-0.279827957,0.780487805,0.897820216,0.728435179
Plants,kansasperennials,Leucelene.ericoides,0.001150118,-0.497000486,0.878048781,2.166729686,0.721702903
Plants,kansasperennials,Liatris.punctata,0.000766317,-0.238196368,0.902439024,1.027157683,0.719236106
Plants,kansasperennials,Lithospermum.incisum,0.000501988,-1.051274845,0.268292683,0.307113515,0
Plants,kansasperennials,Lomatium.macrocarpum,NA,NA,0.048780488,3.333024583,0
Plants,kansasperennials,Megapterium.fremontii,NA,NA,0.024390244,0.017822588,0
Plants,kansasperennials,Mentzelia.decapetala,0.001268338,-0.014437075,0.195121951,0.142631256,0
Plants,kansasperennials,Mentzelia.oligosperma,NA,NA,0.024390244,0.018151645,0
Plants,kansasperennials,Mirabilis.linearis,0.000494033,0.139157285,0.243902439,0.192343192,0
Plants,kansasperennials,Muhlenbergia.cuspidata,NA,NA,0.024390244,0.500112455,0
Plants,kansasperennials,Oenothera.macrocarpa,NA,NA,0.048780488,0.073447574,0
Plants,kansasperennials,Onosmodium.molle,NA,NA,0.024390244,0.017221613,0
Plants,kansasperennials,Oxalis.spp_,NA,NA,0.024390244,0.017189281,0
Plants,kansasperennials,Oxalis.stricta,0.000517784,-0.028013122,0.317073171,0.230797212,0
Plants,kansasperennials,Oxytropis.lambertii,NA,NA,0.024390244,0.01760244,0
Plants,kansasperennials,Panicum.virgatum,0.02916508,-0.459173555,0.853658537,30.95269859,15.80036381
Plants,kansasperennials,Paronychia.jamesii,0.000784274,-0.214110982,0.902439024,1.099585996,0.726974235
Plants,kansasperennials,Penstemon.albidus,NA,NA,0.097560976,0.088484994,0
Plants,kansasperennials,Poa.arachnifera,NA,NA,0.024390244,0.017865606,0
Plants,kansasperennials,Polygala.alba,0.001641211,-0.160299021,0.317073171,0.276379936,0
Plants,kansasperennials,Polygala.spp_,NA,NA,0.073170732,0.053384572,0
Plants,kansasperennials,Psoralea.cuspidata,NA,NA,0.024390244,0.018102297,0
Plants,kansasperennials,Psoralea.tenuiflora,0.000948917,-0.250349483,0.902439024,1.311152446,0.72246017
Plants,kansasperennials,Ratibida.columnifera,0.000651051,0.019493831,0.731707317,0.533402882,0.715825231
Plants,kansasperennials,Salvia.azurea,NA,NA,0.048780488,0.360927896,0
Plants,kansasperennials,Schedonnardus.paniculatus,0.008875174,0.241318759,0.487804878,36.74907232,0
Plants,kansasperennials,Schizachyrium.scoparium,0.118100439,-0.04619086,1,180.9170516,175.7371633
Plants,kansasperennials,Schrankia.uncinata,0.000565209,-0.11814337,0.878048781,0.757386904,0.720653027
Plants,kansasperennials,Scutellaria.resinosa,0.000913313,-0.436291432,0.804878049,1.432692013,0.722127265
Plants,kansasperennials,Short.grass,0.236800336,-3.754322432,0.146341463,85.45483384,0
Plants,kansasperennials,Sitanion.hystrix,2.21E-129,-0.000592527,0.414634146,14.80117462,0
Plants,kansasperennials,Solidago.glaberrima,0.000805567,-0.362421454,0.585365854,0.460076406,0.698776454
Plants,kansasperennials,Solidago.mollis,0.001001982,-0.022501541,0.829268293,1.105846385,0.720616411
Plants,kansasperennials,Solidago.rigida,2.11E-19,-0.000189539,0.341463415,0.242568056,0
Plants,kansasperennials,Solidago.spp_,NA,NA,0.048780488,0.073308462,0
Plants,kansasperennials,Sorghastrum.nutans,NA,NA,0.073170732,0.457979282,0
Plants,kansasperennials,Sphaeralcea.coccinea,0.000684591,-0.124390478,0.926829268,0.921830425,0.72090415
Plants,kansasperennials,Sporobolus.asper,0.055723329,-0.199185531,0.853658537,33.13747748,36.22149552
Plants,kansasperennials,Sporobolus.cryptandrus,0.019774564,-0.534323819,0.951219512,23.82927286,20.2772102
Plants,kansasperennials,Sporobolus.neglectus,NA,NA,0.024390244,1.394113843,0
Plants,kansasperennials,Thelesperma.megapotamicum,0.000826929,-0.139876957,0.853658537,0.953392283,0.721339047
Plants,kansasperennials,Townsendia.exscapa,0.000673483,0.041992694,0.195121951,0.333908532,0
Plants,kansasperennials,Tragia.ramosa,0.00093722,0.036058015,0.902439024,0.809584322,0.724651086
Plants,kansasperennials,Tridens.flavus,NA,NA,0.024390244,0.557360998,0
Plants,kansasperennials,Verbena.bipinnatifida,NA,NA,0.048780488,0.035055381,0
Plants,kansasperennials,Verbena.bracteata,NA,NA,0.024390244,0.017612854,0
Plants,kansasperennials,Vicia.americana,NA,NA,0.024390244,0.017446566,0
Plants,portalsummer,Amar.palm,0.007531967,-0.308873723,0.5,132.4193548,1
Plants,portalsummer,Ambr.arte,0.003280743,-0.58695595,0.375,3.935483871,0
Plants,portalsummer,Aris.adsc,0.024655987,-1.01386452,0.78125,2956.645161,83
Plants,portalsummer,Astr.nutt,NA,NA,0.03125,16.38709677,0
Plants,portalsummer,Astr.spp_,NA,NA,0.03125,0.064516129,0
Plants,portalsummer,Atri.eleg,NA,NA,0.03125,0.258064516,0
Plants,portalsummer,Atri.wrig,NA,NA,0.03125,0.064516129,0
Plants,portalsummer,Bahi.bite,0.002130746,4.048451576,0.15625,2.258064516,0
Plants,portalsummer,Bail.mult,0.002195768,-0.197456389,0.71875,81.80645161,4
Plants,portalsummer,Boer.cout,NA,NA,0.0625,2.967741936,0
Plants,portalsummer,Boer.inte,0.01602146,-0.280278839,0.5625,414.8064516,67
Plants,portalsummer,Boer.spic,0.059224611,-0.4899517,0.3125,137.4193548,0
Plants,portalsummer,Boer.spp_,0.013205734,-1.625951301,0.1875,19.77419355,0
Plants,portalsummer,Boer.torr,0.011238798,-0.186396328,0.53125,97.5483871,5
Plants,portalsummer,Bout.aris,0.155732584,-0.839645318,0.9375,7657.870968,718
Plants,portalsummer,Bout.barb,0.02566031,-0.417493116,0.5625,737.4516129,3
Plants,portalsummer,Bout.spp_,0.002039141,-0.587249075,0.15625,663.9677419,0
Plants,portalsummer,Cass.lept,0.000833452,-0.899502689,0.375,8,0
Plants,portalsummer,Chen.frem,0.066485311,0.210316023,0.40625,13.67741935,0
Plants,portalsummer,Chlo.virg,0.036378544,-0.218534125,0.1875,1.483870968,0
Plants,portalsummer,Crot.pumi,0.00457383,-0.712153761,0.53125,74.51612903,4
Plants,portalsummer,Cusc.spp_,0.001497113,-1.010487432,0.15625,1.935483871,0
Plants,portalsummer,Dale.brac,0.008648841,-0.952385282,0.5625,190.6129032,14
Plants,portalsummer,Dith.wisl,0.000339341,14.21141493,0.125,1.129032258,0
Plants,portalsummer,Erag.arid,0.000795269,-5.558417894,0.15625,18.4516129,0
Plants,portalsummer,Erag.cili,0.001044331,-1.773939765,0.15625,2.193548387,0
Plants,portalsummer,Erig.dive,NA,NA,0.125,1.032258065,0
Plants,portalsummer,Erio.aber,0.004169536,-0.163150944,0.84375,612.6451613,174
Plants,portalsummer,Erio.lemm,0.001491244,-3.850855538,0.25,17.51612903,0
Plants,portalsummer,Erio.poly,NA,NA,0.0625,1.064516129,0
Plants,portalsummer,Erod.cicu,NA,NA,0.1875,235.0967742,0
Plants,portalsummer,Erod.texa,NA,NA,0.03125,0.096774194,0
Plants,portalsummer,Euph.exst,0.000142564,-1.318966928,0.3125,2,0
Plants,portalsummer,Euph.fend,0.003421691,0.37730039,0.28125,291.7419355,0
Plants,portalsummer,Euph.micr,0.001075707,-1.180498151,0.5,28.87096774,1
Plants,portalsummer,Euph.serp,0.001882838,-0.399558031,0.59375,227.516129,3
Plants,portalsummer,Euph.serr,0.000886627,-0.843298698,0.59375,27.32258065,2
Plants,portalsummer,grass.unkn,NA,NA,0.03125,0.483870968,0
Plants,portalsummer,Hapl.grac,0.018974693,-0.931440504,0.375,376.0322581,0
Plants,portalsummer,Ipom.cost,0.000513403,0.121792823,0.375,9.064516129,0
Plants,portalsummer,Kall.gran,0.002106448,-0.382572249,0.5,11.80645161,2
Plants,portalsummer,Kall.sp_2,NA,NA,0.0625,0.161290323,0
Plants,portalsummer,Mach.tanr,0.000545589,-0.945338253,0.28125,3.483870968,0
Plants,portalsummer,Moll.cerv,0.017130263,-0.716495539,0.71875,368.5483871,57
Plants,portalsummer,Moll.spp_,NA,NA,0.03125,0.161290323,0
Plants,portalsummer,Moll.vert,0.001009141,-0.185620061,0.59375,461.1290323,2
Plants,portalsummer,Pani.ariz,0.00761701,-1.018188776,0.78125,169.8387097,35
Plants,portalsummer,Pani.hirt,0.004442451,-0.411896346,0.59375,181.1935484,6
Plants,portalsummer,Pani.mili,0.001006341,-0.723392995,0.4375,17.51612903,0
Plants,portalsummer,Pani.spp_,0.053754776,0.313172657,0.15625,1.64516129,0
Plants,portalsummer,Pect.papp,0.004075588,-0.226268401,0.8125,633.9032258,122
Plants,portalsummer,Port.parv,0.000365892,-0.722613268,0.375,310.4193548,0
Plants,portalsummer,Port.sp_2,NA,NA,0.03125,0.032258065,0
Plants,portalsummer,Port.spp_,NA,NA,0.03125,1.064516129,0
Plants,portalsummer,Prob.parv,NA,NA,0.0625,0.096774194,0
Plants,portalsummer,Sals.kali,NA,NA,0.0625,0.258064516,0
Plants,portalsummer,Sanv.aber,0.000203396,-1.20339209,0.25,2.096774194,0
Plants,portalsummer,Sida.spin,0.001496622,-0.483691114,0.5625,21.93548387,3
Plants,portalsummer,Sida.spp_,NA,NA,0.03125,0.258064516,0
Plants,portalsummer,Sola.rost,NA,NA,0.0625,0.129032258,0
Plants,portalsummer,Tali.angu,0.009200641,-0.070068851,0.28125,19.32258065,0
Plants,portalsummer,Tali.aura,0.013710904,-0.276093219,0.3125,41.29032258,0
Plants,portalsummer,Tide.lanu,0.06465573,-0.074763063,0.875,292.8064516,149
Plants,portalsummer,Trag.bert,NA,NA,0.15625,0.741935484,0
Plants,portalsummer,Tria.port,0.001004634,-0.413566117,0.28125,4.483870968,0
Plants,portalsummer,Unk.grass,NA,NA,0.0625,0.935483871,0
Plants,portalsummer,Unkn.sp_,NA,NA,0.125,2.258064516,0
Plants,portalsummer,Verb.ence,NA,NA,0.125,1.032258065,0
Plants,portalwinter,Ambr.arte,0.000119509,-0.728694688,0.28125,2.366666667,0
Plants,portalwinter,Amsi.inte,NA,NA,0.03125,0.033333333,0
Plants,portalwinter,Amsi.tess,NA,NA,0.09375,0.633333333,0
Plants,portalwinter,Andr.occi,NA,NA,0.09375,0.666666667,0
Plants,portalwinter,Astr.allo,0.001224216,-0.47635242,0.6875,18.8,7
Plants,portalwinter,Astr.nutt,0.012139951,-0.62648684,0.78125,1165.7,390.5
Plants,portalwinter,Astr.spp_,NA,NA,0.0625,16.23333333,0
Plants,portalwinter,Bail.mult,3.45E-05,-0.013999083,0.8125,220.8,30.5
Plants,portalwinter,Brom.rube,NA,NA,0.03125,0.033333333,0
Plants,portalwinter,Caly.wrig,0.010477138,-0.344782239,0.28125,13.26666667,0
Plants,portalwinter,Chae.stev,0.022312729,-0.431937628,0.6875,404.8666667,118.5
Plants,portalwinter,Chen.frem,0.010788203,-0.125297808,0.3125,33.73333333,0
Plants,portalwinter,Chor.tene,NA,NA,0.03125,0.066666667,0
Plants,portalwinter,Cryp.cras,0.003752641,-0.41732596,0.78125,118.8,22.5
Plants,portalwinter,Cryp.micr,0.01068385,-0.469498486,0.75,567.2866667,270.5
Plants,portalwinter,Cryp.sp_3,NA,NA,0.03125,0.233333333,0
Plants,portalwinter,Cryp.sp_4,NA,NA,0.03125,0.666666667,0
Plants,portalwinter,D_.sp2,NA,NA,0.03125,0.7,0
Plants,portalwinter,Dale.brac,0.001543709,-1.651301079,0.1875,25.8,0
Plants,portalwinter,Delp.sp_,3.67E-05,-0.613155114,0.1875,2.4,0
Plants,portalwinter,Desc.pinn,0.0144557,-1.372189905,0.78125,535.8,236
Plants,portalwinter,Desc.sp2,NA,NA,0.03125,0.1,0
Plants,portalwinter,Dich.pulc.,0.00111616,-1.734377876,0.28125,13.6,0
Plants,portalwinter,Dith.wisl,3.616900829,0.147857262,0.1875,3.333333333,0
Plants,portalwinter,Eria.diff,0.000397218,-0.109285024,0.84375,5643.827586,914
Plants,portalwinter,Erig.dive,0.002973643,-0.229540531,0.78125,243.7666667,41.5
Plants,portalwinter,Erio.aber,0.070266933,-0.343207917,0.875,4040.266667,1167.5
Plants,portalwinter,Erio.lemm,NA,NA,0.03125,0.833333333,0
Plants,portalwinter,Erod.cicu,0.032859825,-0.511725901,0.875,3668.133333,1124.5
Plants,portalwinter,Erod.texa,0.000864442,-0.498655606,0.75,32.36666667,20.5
Plants,portalwinter,Esch.mexi,0.001047337,-0.58970506,0.5625,37.73333333,4.5
Plants,portalwinter,Gili.sinu,0.007021519,-0.398575144,0.6875,289.8666667,22.5
Plants,portalwinter,Hapl.grac,0.059510185,-0.370905568,0.71875,9651.466667,131.5
Plants,portalwinter,Hoff.dens.,0.000660627,-1.825799668,0.1875,5.366666667,0
Plants,portalwinter,Lapp.redo,0.01117806,-0.266249389,0.375,21.33333333,0
Plants,portalwinter,Lepi.lasi,7.67E-07,0.03027425,0.625,48.6,15.5
Plants,portalwinter,Lesq.gord,0.004135694,-0.730033582,0.78125,245.7666667,110.5
Plants,portalwinter,Lina.bige,0.004770284,-2.012708738,0.125,28.83333333,0
Plants,portalwinter,Lina.sp_,NA,NA,0.03125,0.033333333,0
Plants,portalwinter,Lina.texa,NA,NA,0.0625,0.4,0
Plants,portalwinter,Linanthus_sp_,NA,NA,0.03125,0.033333333,0
Plants,portalwinter,Lupi.cocc,0.002718246,-1.096882211,0.3125,32.66666667,0
Plants,portalwinter,Lupi.sp_,0.000435138,-1.359532847,0.34375,21.23333333,0
Plants,portalwinter,Lupi.sp_2,0.001123719,-1.206114343,0.15625,14.43333333,0
Plants,portalwinter,Mala.fend,0.024901458,0.508195528,0.625,220.5,10.5
Plants,portalwinter,Micr.lene,0.002932768,-0.802251129,0.625,65.2,18
Plants,portalwinter,Nama.hisp,NA,NA,0.125,0.766666667,0
Plants,portalwinter,Oeno.prim,0.010002408,0.207881778,0.375,10.9,0
Plants,portalwinter,Oeno.sp_,0.000662846,-1.018143343,0.21875,8.733333333,0
Plants,portalwinter,Pani.hirt,NA,NA,0.0625,1.1,0
Plants,portalwinter,Pech.,NA,NA,0.03125,0.066666667,0
Plants,portalwinter,Pect.sp.1,NA,NA,0.03125,0.033333333,0
Plants,portalwinter,Pect.sp_,0.002820592,-0.838510966,0.3125,31.16666667,0
Plants,portalwinter,Phac.ariz,0.00128749,-0.664120385,0.6875,92.16666667,22.5
Plants,portalwinter,Plag.ariz,0.002783546,-0.255385373,0.25,9.4,0
Plants,portalwinter,Plan.purs,0.010301284,-0.936770015,0.78125,440.8333333,241.5
Plants,portalwinter,Rume.sp.,0.00080607,-0.989598397,0.25,17.4,0
Plants,portalwinter,Schi.barb,NA,NA,0.0625,1.533333333,0
Plants,portalwinter,Sisy.irio,NA,NA,0.03125,0.033333333,0
Plants,portalwinter,Sper.echi,0.009851192,-0.651658901,0.6875,331.7,76.5
Plants,portalwinter,Step.exig,0.006706157,-0.310141445,0.5625,67.66666667,7
Plants,portalwinter,unk.grass,NA,NA,0.0625,0.466666667,0
Plants,portalwinter,unk1,NA,NA,0.0625,0.066666667,0
Plants,portalwinter,unk2,NA,NA,0.0625,0.066666667,0
Plants,portalwinter,unk3,NA,NA,0.03125,0.133333333,0
Plants,portalwinter,unk4,NA,NA,0.03125,0.033333333,0
Plants,portalwinter,unk5,NA,NA,0.03125,0.033333333,0
Plants,portalwinter,Unkn.must,NA,NA,0.03125,0.3,0
Plants,portalwinter,Unkn.sp_,NA,NA,0.09375,1.966666667,0
Plants,portalwinter,Verb.ence,NA,NA,0.03125,0.133333333,0
Plants,portalwinter,Vulp.octo,0.373760976,-0.184284233,0.4375,459.0333333,0
Plants,steppe_counts,Achillea.millefolium,NA,NA,0.038461539,0.260869565,0
Plants,steppe_counts,Achnatherum.hymenoides,NA,NA,0.038461539,0.443478261,0
Plants,steppe_counts,Achnatherum.nelsonii,NA,NA,0.038461539,0.043478261,0
Plants,steppe_counts,Adenostegia.ramosa,NA,NA,0.038461539,0.260869565,0
Plants,steppe_counts,Antennaria.microphylla,NA,NA,0.038461539,0.057971015,0
Plants,steppe_counts,Artemisia.tridentata,NA,NA,0.038461539,0.217391304,0
